CASE ID,OPEN DATE,CLOSED DATE,STATUS,TYPE,REQUEST DESCRIPTION,LOCATION DESCRIPTION,SUPERVISOR DISTRICT,ADDRESS,POSITION
3239707,01/06/2014 03:09:00 PM,01/16/2014 09:18:00 AM,Closed,Graffiti on Private Property,Graffiti,"Reported as: 1960 Harrison Street, San Francisco, CA 94103, USA",9,"2720 16TH ST, SAN FRANCISCO, CA, 94103","(37.765472869675, -122.413599227309)"
3277423,01/16/2014 09:01:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2757 16TH ST,9,"2757 16TH ST, SAN FRANCISCO, CA, 94103","(37.765317418619, -122.414349497377)"
3247075,01/08/2014 10:07:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2911 16TH ST,9,"2911 16TH ST, SAN FRANCISCO, CA, 94103","(37.765112892752, -122.417737384244)"
3304419,01/24/2014 04:33:00 PM,01/28/2014 10:19:00 AM,Closed,Tree Maintenance Damage,Graffiti on the trunk of the tree,2940 16th,9,"2940 16TH ST, SAN FRANCISCO, CA, 94103","(37.765181984144, -122.418417655777)"
3278506,01/16/2014 12:53:00 PM,01/16/2014 01:08:00 PM,Closed,Request for City Services,Graffiti sticker on white fire hydrant.,"Reported as: 2950-2952 16th St, San Francisco",9,"2950 16TH ST, SAN FRANCISCO, CA, 94103","(37.765164927292, -122.418700096717)"
3278194,01/16/2014 11:45:00 AM,01/18/2014 05:15:00 AM,Closed,Graffiti on Public Property,Pole at 16th and Capp st covered with graffiti stickers,"2961 16th St, San Francisco",9,"2961 16TH ST, SAN FRANCISCO, CA, 94103","(37.765053415528, -122.418722294974)"
3278219,01/16/2014 11:50:00 AM,01/17/2014 01:54:00 PM,Closed,SFMTA Feedback,"Graffiti on MUNI Sign

http://mobile311.sfgov.org/media/san_francisco/report/photos/52d83623df8615fd83bb698f/report.jpg",,9,"2973 16TH ST, SAN FRANCISCO, CA, 94103","(37.76503601604, -122.419010394042)"
3278006,01/16/2014 11:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2973 16TH ST,9,"2973 16TH ST, SAN FRANCISCO, CA, 94103","(37.76503601604, -122.419010394042)"
3293665,01/21/2014 02:05:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3004 16TH ST,9,"3004 16TH ST, SAN FRANCISCO, CA, 94103","(37.765099486818, -122.419783596221)"
3322377,01/30/2014 01:55:00 PM,,Open,Graffiti on Public Property,Graffiti on sidewalk structure,"3007 16TH ST, SAN FRANCISCO, CA, 94110",9,"3007 16TH ST, SAN FRANCISCO, CA, 94103","(37.764987383573, -122.419815581373)"
3318702,01/29/2014 01:33:00 PM,01/29/2014 02:21:00 PM,Closed,Graffiti on Public Property,"SW corner of 16th and mission right in from if bart station, mailbox is graffitied",SWC of 3007 16th St at Mission,9,"3007 16TH ST, SAN FRANCISCO, CA, 94110","(37.764987383573, -122.419815581373)"
3322513,01/30/2014 02:23:00 PM,02/01/2014 06:20:00 AM,Closed,Graffiti on Public Property,Graffiti on a yellow signal box. ,IFO 3016 16th St ,9,"3016 16TH ST, SAN FRANCISCO, CA, 94103","(37.765084089705, -122.420038499232)"
3283766,01/17/2014 09:05:00 PM,01/18/2014 11:15:00 AM,Closed,Graffiti on Private Property,Gang Related Multiple colored graffiti. ,On 3027 16TH Street.  The Wells Fargo Bank Metal Roll Up Doors for the ATM ,9,"3027 16TH ST, SAN FRANCISCO, CA, 94103","(37.764961721277, -122.420240419082)"
3261434,01/11/2014 09:04:00 PM,01/14/2014 11:19:00 AM,Closed,Graffiti on Private Property,gang graffiti,on the roll up door of ATM at the wells fargo bank,9,"3027 16TH ST, SAN FRANCISCO, CA, 94103","(37.764961721277, -122.420240419082)"
3322241,01/30/2014 01:29:00 PM,01/30/2014 02:18:00 PM,Closed,Graffiti on Public Property,Graffiti on three mailboxes,"Reported as: 3110 16th St, San Francisco",8,"3106 16TH ST, SAN FRANCISCO, CA, 94103","(37.764961709691, -122.422064225638)"
3278941,01/16/2014 02:39:00 PM,,Open,Graffiti on Private Property,graffiti all over the front of the building,front of 3128 16th Street,8,"3128 16TH ST, SAN FRANCISCO, CA, 94103","(37.764929912885, -122.422590459922)"
3281389,01/17/2014 10:01:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3150 16TH ST,8,"3150 16TH ST, SAN FRANCISCO, CA, 94103","(37.764905062777, -122.423001696609)"
3258992,01/10/2014 11:28:00 PM,,Open,Internal Service Request,graffiti on green mail box,3150 16th st,8,"3166 16TH ST, SAN FRANCISCO, CA, 94103","(37.76488737678, -122.423294358756)"
3281390,01/17/2014 10:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3174 16TH ST,8,"3174 16TH ST, SAN FRANCISCO, CA, 94103","(37.764875533726, -122.423490326607)"
3277414,01/16/2014 08:59:00 AM,01/22/2014 01:18:00 PM,Closed,Graffiti on Private Property,Offensive graffiti on the back wall.,"the building is 3214 16th St, but the graffiti is on back of the building which is on Spencer St.",8,"3214 16TH ST, SAN FRANCISCO, CA, 94103","(37.764816508255, -122.424466947616)"
3313574,01/28/2014 08:10:00 AM,01/28/2014 09:13:00 AM,Closed,Street and Sidewalk Cleaning Request,Garbage around can. Graffiti on can.,"Reported as: 3312 16th St, San Francisco",8,"3310 16TH ST, SAN FRANCISCO, CA, 94114","(37.764845378, -122.426832582)"
3298958,01/23/2014 08:44:00 AM,01/28/2014 08:05:00 AM,Closed,Sign Repair or Replace,Parking sign graffiti,,8,"3399 16TH ST, SAN FRANCISCO, CA, 94114","(37.764096402, -122.42828719)"
3298979,01/23/2014 08:48:00 AM,01/24/2014 04:16:00 PM,Closed,Graffiti on Public Property,Sidewalk graffiti on church street at 16th to 17th ,"Reported as: 3399 16th St, San Francisco",8,"3399 16TH ST, SAN FRANCISCO, CA, 94114","(37.764096402, -122.42828719)"
3322310,01/30/2014 01:42:00 PM,,Open,Graffiti on Public Property,White graffiti on a blue building bollard. ,The Caldeonia St side of 3808 16th St,8,"3808 16TH ST, SAN FRANCISCO, CA, 94114","(37.763947881048, -122.43673238519)"
3329037,02/01/2014 03:35:00 PM,02/04/2014 07:19:00 AM,Closed,Graffiti on Public Property,graffiti on pole ,"3200 17th St, San Francisco",9,"3200 17TH ST, SAN FRANCISCO, CA, 94110","(37.763624077124, -122.417372623807)"
3328041,02/01/2014 10:01:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3265 17TH ST,9,"3265 17TH ST, SAN FRANCISCO, CA, 94110","(37.76342125279, -122.418791220816)"
3324855,01/31/2014 09:04:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3321 17TH ST,9,"3321 17TH ST, SAN FRANCISCO, CA, 94110","(37.763348824119, -122.419947111352)"
3324853,01/31/2014 09:04:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3332 17TH ST,9,"3332 17TH ST, SAN FRANCISCO, CA, 94110","(37.763437541017, -122.420314194697)"
3284226,01/18/2014 08:04:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3332 17TH ST,9,"3332 17TH ST, SAN FRANCISCO, CA, 94110","(37.763437541017, -122.420314194697)"
3322647,01/30/2014 02:54:00 PM,02/02/2014 07:18:00 AM,Closed,Graffiti on Public Property,The resident reports: White graffiti on a black pole. ,IFO 3388 17th St,9,"3388 17TH ST, SAN FRANCISCO, CA, 94110","(37.763368681876, -122.421494171051)"
3321226,01/30/2014 09:24:00 AM,02/01/2014 06:28:00 AM,Closed,Graffiti on Public Property,SW corner wood pole 2 foot graffiti,"4801-4899 17th St, San Francisco",5,"4801 17TH ST, SAN FRANCISCO, CA, 94117","(37.761590730701, -122.449158828304)"
3321107,01/30/2014 09:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3014 18TH ST,9,"3014 18TH ST, SAN FRANCISCO, CA, 94110","(37.761690479566, -122.412175457032)"
3293336,01/21/2014 01:02:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3370 18TH ST,9,"3370 18TH ST, SAN FRANCISCO, CA, 94110","(37.761928613118, -122.418735320006)"
3260363,01/11/2014 01:38:00 PM,01/15/2014 02:18:00 PM,Closed,Graffiti on Private Property,Twitter resident states:  graffiti 3434 18th Street. ,NWC of 3434 18th St near San Carlos,9,"3434 18TH ST, SAN FRANCISCO, CA, 94110","(37.761838037857, -122.420229691045)"
3260381,01/11/2014 01:42:00 PM,01/15/2014 06:18:00 AM,Closed,Graffiti on Public Property,Twitter resident states: graffiti on pole 3444 18 th Street. ,IFO 3444 18th St near San Carlos,9,"3444 18TH ST, SAN FRANCISCO, CA, 94110","(37.761826524141, -122.420418956434)"
3260344,01/11/2014 01:32:00 PM,01/29/2014 10:23:00 AM,Closed,Graffiti on Private Property,"Twitter resident states: graffiti on sidewalk at 3448,18th Street. ",IFO 3448 18th St near Lexington ,9,"3448 18TH ST, SAN FRANCISCO, CA, 94110","(37.761821918565, -122.420494662573)"
3316007,01/28/2014 04:45:00 PM,,Open,Graffiti on Private Property,red and green and different colors of graffiti all over the sidewalk,3469 18TH ST X Lexington,9,"3469 18TH ST, SAN FRANCISCO, CA, 94110","(37.761686164849, -122.420915094602)"
3315996,01/28/2014 04:43:00 PM,,Open,Graffiti on Private Property,graffiti on the garage and right side of building,3527 18th st.,8,"3527 18TH ST, SAN FRANCISCO, CA, 94110","(37.761608172972, -122.42219689875)"
3338222,02/04/2014 04:09:00 PM,,Open,Graffiti on Public Property,The sign that says ONE WAY has Graffiti sticker and the pole has graffiti on it,IFO 3543 18Th Street,8,"3543 18TH ST, SAN FRANCISCO, CA, 94110","(37.761585866508, -122.42256346372)"
3338160,02/04/2014 03:56:00 PM,,Open,Graffiti on Public Property,Graffiti on the pole,IFO 3567 18th street,8,"3567 18TH ST, SAN FRANCISCO, CA, 94110","(37.76155542442, -122.423063697315)"
3315800,01/28/2014 04:04:00 PM,01/29/2014 06:20:00 AM,Closed,Graffiti on Public Property,graffiti tags and graffiti stickers ,at Guerrero,8,"3587 18TH ST, SAN FRANCISCO, CA, 94110","(37.761528558026, -122.423505150659)"
3278903,01/16/2014 02:28:00 PM,01/18/2014 05:16:00 AM,Closed,Graffiti on Public Property,Multi colored graffiti on the signal box.,3588 18th St. ,8,"3588 18TH ST, SAN FRANCISCO, CA, 94110","(37.761635403695, -122.423559872827)"
3253609,01/09/2014 03:53:00 PM,01/11/2014 06:21:00 AM,Closed,Graffiti on Public Property,Can you please remove the graffiti from the back of the electronics cabinet on the sidewalk at Church and 18th? Thanks,"Reported as: 620 Church St, San Francisco",8,"3801 18TH ST, SAN FRANCISCO, CA, 94114","(37.761088791, -122.428522254)"
3314345,01/28/2014 10:43:00 AM,01/30/2014 10:18:00 AM,Closed,Graffiti on Public Property,Graffiti on mta rail bud shelter,"Reported as: 691 Church St, San Francisco",8,"3803 18TH ST, SAN FRANCISCO, CA, 94114","(37.761175607, -122.428420706)"
3314353,01/28/2014 10:45:00 AM,01/30/2014 02:21:00 PM,Closed,Graffiti on Public Property,Graffiti on sidewalk structure,"Reported as: 3725-3799 18th St, San Francisco",8,"3803 18TH ST, SAN FRANCISCO, CA, 94114","(37.761175607, -122.428420706)"
3318465,01/29/2014 12:43:00 PM,01/29/2014 04:16:00 PM,Closed,Graffiti on Private Property,Post Office at 4304 18th St. At diamond. Graffiti on side door and graffiti on the side wall inadequately painted over. See photo.,"Reported as: 86-98 Diamond Street, San Francisco, CA 94114, USA",8,"4300 18TH ST, SAN FRANCISCO, CA, 94114","(37.760810886331, -122.437228187259)"
3269769,01/14/2014 11:04:00 AM,,Open,Graffiti on Private Property,"4304 18th st at Diamond. Post office side door. Also, Side of building still shows prior graffiti which was inadequately painted. See photo.","Reported as: 4304 18th Street, San Francisco, CA 94114, USA",8,"4300 18TH ST, SAN FRANCISCO, CA, 94114","(37.760810886331, -122.437228187259)"
3326513,01/31/2014 03:26:00 PM,,Open,Graffiti on Private Property,Per caller - graffiti on the sidewalk ,Per caller - 4408 18th St.,8,"4408 18TH ST, SAN FRANCISCO, CA, 94114","(37.760740068335, -122.43838505865)"
3244119,01/07/2014 02:32:00 PM,01/10/2014 06:18:00 AM,Closed,Graffiti on Public Property,graffiti on a green signal box,2698 19th ave ,7,"2698 19TH AVE, SAN FRANCISCO, CA, 94116","(37.737477328333, -122.475192940124)"
3247395,01/08/2014 11:06:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3370 19TH ST,9,"3370 19TH ST, SAN FRANCISCO, CA, 94110","(37.760331387815, -122.418527877863)"
3257676,01/10/2014 03:19:00 PM,,Open,Sign Repair or Replace,"graffiti on sign  

http://twitpic.com/drtw9d ","3505,19th Street  ",8,"3505 19TH ST, SAN FRANCISCO, CA, 94110","(37.760039436016, -122.421537079201)"
3299837,01/23/2014 12:03:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3505 19TH ST,8,"3505 19TH ST, SAN FRANCISCO, CA, 94110","(37.760039436016, -122.421537079201)"
3302756,01/24/2014 10:10:00 AM,,Open,Graffiti on Private Property,"Graffiti on PG&E building at 19th and San Carlos.  This is an ongoing issue as someone tags this space within 2 days of the cleanup.  Would be a great place for an undercover cop to hang out and catch taggers.   
The user entered the address: 3437-3461 19th Street, San Francisco, California to see more details visit: http://seeclickfix.com/issues/909847","Reported as: 3437-3461 19th Street, San Francisco, California",8,"3537 19TH ST, SAN FRANCISCO, CA, 94110","(37.760008742634, -122.422272943778)"
3264689,01/13/2014 09:21:00 AM,,Open,Internal Service Request,Graffiti on green mailbox.,Ifo 3660 19 th st,8,"3660 19TH ST, SAN FRANCISCO, CA, 94110","(37.759943354552, -122.424949847503)"
3314458,01/28/2014 11:04:00 AM,01/29/2014 02:21:00 PM,Closed,Graffiti on Public Property,City can with graffiti,"Reported as: 536-564 Dolores St, San Francisco",8,"3696 19TH ST, SAN FRANCISCO, CA, 94110","(37.759943678, -122.425862939)"
3277431,01/16/2014 09:02:00 AM,01/19/2014 10:17:00 AM,Closed,Graffiti on Private Property,Graffiti on property,"302 20th Ave, on the clement side of property",1,"302 20TH AVE, SAN FRANCISCO, CA, 94121","(37.782169015982, -122.479440004831)"
3325383,01/31/2014 11:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3505 20TH ST,9,"3505 20TH ST, SAN FRANCISCO, CA, 94110","(37.758570757848, -122.419163694197)"
3290958,01/20/2014 04:57:00 PM,01/21/2014 04:22:00 PM,Closed,Graffiti on Public Property,White graffiti on a pole,"Reported as: 3520 20th St, San Francisco",9,"3520 20TH ST, SAN FRANCISCO, CA, 94110","(37.758656038047, -122.419575775514)"
3319588,01/29/2014 04:56:00 PM,,Open,Graffiti on Private Property,Graffiti,"Reported as: 1386 21st Ave, San Francisco",4,"1377 21ST AVE, SAN FRANCISCO, CA, 94122","(37.762032445, -122.47930471)"
3322159,01/30/2014 01:01:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,1395 21ST AVE,4,"1395 21ST AVE, SAN FRANCISCO, CA, 94122","(37.761730118609, -122.479214151318)"
3303619,01/24/2014 01:28:00 PM,01/24/2014 01:36:00 PM,Closed,Request for City Services,graffiti on a white fire hydrant with a blue top. ,"Reported as: 2851-2899 21st St, San Francisco",9,"2851 21ST ST, SAN FRANCISCO, CA, 94110","(37.757428457762, -122.411446871359)"
3314152,01/28/2014 10:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,3220 21ST ST,9,"3220 21ST ST, SAN FRANCISCO, CA, 94110","(37.75706251447, -122.4193656662)"
3276974,01/16/2014 06:12:00 AM,01/16/2014 06:17:00 AM,Closed,Internal Service Request,graffiti,2950 22nd ave,7,"2950 22ND AVE, SAN FRANCISCO, CA, 94132","(37.733546267369, -122.47784227539)"
3330961,02/02/2014 03:09:00 PM,02/04/2014 07:25:00 AM,Closed,Graffiti on Public Property,graffiti on the pole holding the no parking sign,nr 2652 22nd st,9,"2652 22ND ST, SAN FRANCISCO, CA, 94110","(37.756159799701, -122.407669172044)"
3259817,01/11/2014 11:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2835 22ND ST,9,"2835 22ND ST, SAN FRANCISCO, CA, 94110","(37.755849274119, -122.410993856824)"
3300208,01/23/2014 01:25:00 PM,01/25/2014 11:16:00 AM,Closed,Graffiti on Private Property,caller reports a graffiti tag on the  left side and stickers on the windows,ifo,9,"3248 22ND ST, SAN FRANCISCO, CA, 94110","(37.755422601131, -122.419830202026)"
3300115,01/23/2014 01:06:00 PM,01/25/2014 06:17:00 AM,Closed,Graffiti on Public Property,Graffiti on metal pole at location ,3280 22nd Street,9,"3280 22ND ST, SAN FRANCISCO, CA, 94110","(37.755376655881, -122.42054656231)"
3300332,01/23/2014 01:52:00 PM,01/28/2014 08:42:00 AM,Closed,Sign Repair or Replace,Graffiti and stickers.  Caller suggests putting sign higher.,IFO address,9,"3285 22ND ST, SAN FRANCISCO, CA, 94110","(37.755261601023, -122.420622069541)"
3241056,01/06/2014 08:25:00 PM,,Open,Graffiti on Public Property,Graffiti on utility box AT&T,"Reported as: 2249 23rd St, San Francisco",10,"2249 23RD ST, SAN FRANCISCO, CA, 94107","(37.754487117527, -122.40205892049)"
3263677,01/12/2014 08:13:00 PM,01/15/2014 06:19:00 AM,Closed,Graffiti on Public Property,Graffiti on utility box by Red Poppy,"Reported as: 3110 23rd St, San Francisco",9,"3110 23RD ST, SAN FRANCISCO, CA, 94110","(37.754138881898, -122.414484133182)"
3306406,01/25/2014 02:22:00 PM,,Open,Graffiti on Private Property,Graffiti on building,"Reported as: 3180 23rd St, San Francisco",9,"3180 23RD ST, SAN FRANCISCO, CA, 94110","(37.754047681927, -122.416000509984)"
3320102,01/29/2014 07:49:00 PM,,Open,Graffiti on Private Property,Graffiti on building,"Reported as: 3180-3186 23rd St, San Francisco",9,"3180 23RD ST, SAN FRANCISCO, CA, 94110","(37.754047681927, -122.416000509984)"
3260408,01/11/2014 01:48:00 PM,01/15/2014 06:19:00 AM,Closed,Graffiti on Public Property,Twitter reports graffiti on wooden pole,ifo 3336 23rd St,9,"3336 23RD ST, SAN FRANCISCO, CA, 94110","(37.753842183726, -122.419416128755)"
3295716,01/22/2014 09:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2700 24TH ST,9,"2700 24TH ST, SAN FRANCISCO, CA, 94110","(37.753047739998, -122.406387202242)"
3311648,01/27/2014 02:36:00 PM,,Open,Graffiti on Private Property,graffiti ,2784 24th St ,9,"2784 24TH ST, SAN FRANCISCO, CA, 94110","(37.752922506101, -122.407940071823)"
3309635,01/27/2014 08:10:00 AM,,Open,Graffiti on Public Property,See sr 3307330. Offensive graffiti remains.,"Reported as: 1210 York St, San Francisco",9,"2805 24TH ST, SAN FRANCISCO, CA, 94110","(37.752737357, -122.408268958)"
3305268,01/25/2014 08:01:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2809 24TH ST,9,"2809 24TH ST, SAN FRANCISCO, CA, 94110","(37.752787017325, -122.408359364629)"
3295719,01/22/2014 09:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2884 24TH ST,9,"2884 24TH ST, SAN FRANCISCO, CA, 94110","(37.752810984652, -122.409786803203)"
3295717,01/22/2014 09:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2895 24TH ST,9,"2895 24TH ST, SAN FRANCISCO, CA, 94110","(37.752690370464, -122.409959706165)"
